code,name,date,close,score,ret_3m,ret_3m_6m,ret_6m_9m,ret_9m_12m,price_12m,rs_rating
080530,코디,2025-12-03,1122.0,-0.0332520645745261,-0.16517857142857142,-0.05948215535339398,0.15708502024291499,0.06649395509499137,1158.0,22
317240,TS트릴리온,2025-12-03,221.0,-0.031603942652329735,-0.013392857142857142,-0.08571428571428572,-0.3,0.25448028673835127,279.0,22
045060,오공,2025-12-03,2345.0,-0.03162112199412615,-0.06944444444444445,-0.019455252918287938,-0.01532567049808429,0.01556420233463035,2570.0,22
014915,성문전자우,2025-12-03,4230.0,-0.03240294262151554,-0.045146726862302484,-0.04935622317596566,0.017467248908296942,-0.039832285115303984,4770.0,22
106190,하이텍팜,2025-12-03,12390.0,-0.03169091655417089,0.041176470588235294,-0.014084507042253521,-0.15,-0.07672301690507152,15380.0,22
027050,코리아나,2025-12-03,2325.0,-0.03226397674848638,-0.137291280148423,0.13953488372093023,-0.03861788617886179,0.012345679012345678,2430.0,22
950170,JTC,2025-12-03,3860.0,-0.03331374281747962,-0.4264487369985141,0.11794019933554817,0.16893203883495145,0.39945652173913043,3680.0,22
088280,쏘닉스,2025-12-03,1985.0,-0.03281905026415743,-0.07674418604651163,-0.09663865546218488,-0.17217391304347826,0.25820568927789933,2285.0,22
008260,NI스틸,2025-12-03,3405.0,-0.03294838219949108,-0.039492242595204514,-0.005610098176718092,0.011347517730496455,-0.09149484536082474,3880.0,22
092220,KEC,2025-12-03,707.0,-0.03163100194260567,0.014347202295552367,-0.08047493403693931,-0.12166859791425261,0.015294117647058824,850.0,22
054940,엑사이엔씨,2025-12-03,672.0,-0.03303012613796789,-0.07310344827586207,-0.09937888198757763,0.048177083333333336,0.03225806451612903,744.0,22
038010,제일테크노스,2025-12-03,6210.0,-0.032139858744797106,-0.07174887892376682,0.037209302325581395,-0.0030911901081916537,-0.051319648093841645,6820.0,22
346010,타이드,2025-12-03,1100.0,-0.03224553224553224,-0.08333333333333333,0.09090909090909091,0.2222222222222222,-0.3076923076923077,1300.0,22
126560,현대퓨처넷,2025-12-03,3175.0,-0.03219463763944501,-0.02607361963190184,-0.00911854103343465,-0.08737864077669903,-0.012328767123287671,3650.0,22
025890,한국주강,2025-12-03,1672.0,-0.032074193916810684,-0.08131868131868132,-0.014618299945858148,0.029542920847268672,-0.012658227848101266,1817.0,22
076080,웰크론한텍,2025-12-03,1223.0,-0.03235318598673474,-0.22839116719242902,0.20624048706240486,0.027365129007036748,0.061410788381742736,1205.0,22
039340,한국경제TV,2025-12-03,5350.0,-0.03229758322664837,-0.07758620689655173,0.05263157894736842,-0.02304964539007092,-0.035897435897435895,5850.0,22
091590,남화토건,2025-12-03,3780.0,-0.03289479645008471,-0.0847457627118644,0.05761843790012804,-0.0428921568627451,-0.009708737864077669,4120.0,22
100130,동국S&C,2025-12-03,2025.0,-0.033133404137928056,-0.14736842105263157,-0.1681260945709282,0.17248459958932238,0.12471131639722864,2165.0,22
031510,오스템,2025-12-03,1100.0,-0.03187909012589289,0.024208566108007448,-0.012867647058823529,-0.004574565416285453,-0.19037037037037038,1350.0,22
363280,티와이홀딩스,2025-12-03,2740.0,-0.03157354825934809,-0.14641744548286603,0.1736745886654479,0.05394990366088632,-0.09265734265734266,2860.0,22
032300,한국파마,2025-12-03,13820.0,-0.03586830953631084,-0.02401129943502825,-0.026804123711340205,-0.11496350364963503,0.010448678549477565,16270.0,21
